startdate,governorate,district,gpslatend,gpslongend,locationtypeend,sizeexact,sizeestimate,demandtypeone,demandtypetwo,orgtypefirst,tacticprimary,tacticsecondary,violence,propertydamage,repression,teargas,rubberbullets,liveammo,sticks,surround,dogs,cleararea,policerepress,milrepress,beltegeyyarepress,militiarepress,partyrepress,employerrepress,otherrepress,killed,injured,arrested,country,target,MBproperty,residentsrepress,MBrepress
2020-01-13,South,Sidon,33.5682692,35.39237508,Main road,,5.0,Thawra 2019,Fall of the regime,Revolution committee,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-17,North,Koura,34.41236261,35.84322991,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-02-25,Beirut,Beirut,33.89235914,35.50606024,Main road,,-99.0,Human rights / civic freedoms,Release of detainees,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-23,Beirut,Beirut,33.8784399,35.5150833,Government building,,-99.0,Social,Housing,Union / syndicate / workers federation,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-14,Beirut,Beirut,33.89503645,35.50810501,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-14,Mount Lebanon,Aley,33.82359981,35.60925149,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-14,Beirut,Beirut,33.89056501,35.48419802,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-04,North,Tripoli,34.52612518,36.02179951,Main road,,-99.0,Thawra 2019,Unspecified,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-20,North,Tripoli,34.4204141,35.816031,Main road,,-99.0,Thawra 2019,Fall of the regime,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-04,South,Sidon,33.59096771,35.38766978,Main road,,-99.0,Thawra 2019,Unspecified,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-19,North,Miniyeh-Danniyeh,34.41738019,35.94804159,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-05,South,Sidon,33.56477508,35.37518669,Small road or side road,,-99.0,Thawra 2019,Unspecified,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-04,Beqaa,Zahle,33.82127264,35.88456437,Main road,,-99.0,Thawra 2019,Unspecified,,Roadblock or blockade,,None,None,Army present at event,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-02-04,North,Tripoli,34.31849134,35.73227346,Main road,,2.0,Human rights / civic freedoms,Release of detainees,,Roadblock or blockade,,None,None,Army present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-14,Mount Lebanon,Matn,33.9088795,35.5644797,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-22,Beqaa,Zahle,33.83811921,35.9123966,Main road,,-99.0,Thawra 2019,Other,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-03,Mount Lebanon,Keserwan,33.96983593,35.63501032,Church,,301.0,Social,Social welfare program,NGOs ,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-03,Nabatieh,Hasbaya,33.39812104,35.68489229,I/NGO,,301.0,Social,Social welfare program,NGOs ,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-03,North,Tripoli,34.43259238,35.83449462,I/NGO,,301.0,Social,Social welfare program,NGOs ,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-03,Baalbeck-Hermel,Baalbeck ,34.00473034,36.21099163,I/NGO,,301.0,Social,Social welfare program,NGOs ,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-03,South,Sidon,33.5615199,35.3602353,I/NGO,,301.0,Social,Social welfare program,NGOs ,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-14,Beirut,Beirut,33.89670808,35.50459751,Midan/Square,1000.0,,Thawra 2019,Fall of the regime,,Demonstration / protest,Mass attack or mob,Riot,Minor property damage,Injuries inflicted,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,,0.0,0,0,0,0.0,14.0,0.0,Lebanon,,,,
2020-01-14,North,Tripoli,34.41491831,35.82203913,Main road,,301.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,Demonstration / protest,Riot,None,Army present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-21,Beirut,Beirut,33.89490917,35.50415763,Midan/Square,,301.0,Thawra 2019,Government opposition,,Demonstration / protest,,Riot,Minor property damage,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-25,Beirut,Beirut,33.89501002,35.50086663,Riad El Solh Square,,301.0,Thawra 2019,Government opposition,,Occupation / sit-in,,Riot,Mob action but no property damage,Security forces present at event,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-20,North,Tripoli,34.43336818,35.83551411,Government building,,5.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-05,Nabatieh,Nabatieh,33.39657262,35.4854127,Government building,,3.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Infrastructure,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-17,Akkar,Halba,34.54305231,36.07722736,Infrastructure,,-99.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-18,Akkar,Halba,34.54305231,36.07722736,Infrastructure,,3.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-26,Akkar,Halba,34.54305231,36.07722736,Infrastructure,,3.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-03,Akkar,Halba,34.54305231,36.07722736,Infrastructure,,-99.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Government building,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Company offices,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Government building,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Infrastructure,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Government building,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Company offices,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,University,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-02,Akkar,Halba,34.54305231,36.07722736,Infrastructure,,31.0,Corruption,Corruption in politics/government,Student group,Occupation / sit-in,March,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-11-26,Akkar,Other,34.50609963,36.14579959,Bank/Central Bank,,3.0,Economic/Financial,Against banks/Association of Bankers,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-02-18,Beqaa,Zahle,33.81500019,35.85611565,Company offices,,3.0,Thawra 2019,Unspecified,,Occupation / sit-in,,None,None,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-04,Akkar,Halba,34.54305231,36.07722736,Bank/Central Bank,,-99.0,Thawra 2019,Unspecified,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-11-08,Beqaa,Western Beqaa,33.63295731,35.78191511,Bank/Central Bank,,-99.0,Economic/Financial,Against banks/Association of Bankers,,Occupation / sit-in,,None,None,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-19,South,Sidon,33.5663922,35.37391363,Main road,,3.0,Corruption,Corruption in politics/government,Revolution committee,Demonstration / protest,Other,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-02-05,Beirut,Beirut,33.53495513,35.37869118,Other,,3.0,Corruption,Corruption in politics/government,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-08,Akkar,Halba,34.54305231,36.07722736,Midan/Square,,31.0,Thawra 2019,Elections,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-03-29,Mount Lebanon,Matn,33.82889169,35.51228164,Main road,,31.0,Economic/Financial,Against the deterioration of the economy,,March,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-20,North,Koura,34.391258,35.846035,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-26,North,Tripoli,34.4516552,35.84251587,Main road,,-99.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-28,Beirut,Beirut,33.8950663,35.508135,Main road,,5.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-13,Mount Lebanon,Chouf,33.66898979,35.42825028,Infrastructure,,31.0,Social,Electricity,,Demonstration / protest,,None,None,Injuries inflicted,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,1.0,0.0,Lebanon,,,,
2020-02-02,Baalbeck-Hermel,Hermel,34.39643085,36.38440397,Government building,,3.0,Social,Electricity,Revolution committee,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-03-20,Beirut,Beirut,33.86173418,35.48572348,Main road,,-99.0,Human rights / civic freedoms,Prison conditions / sentencing,,Roadblock or blockade,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-02-20,Beirut,Beirut,33.89226575,35.50948118,Embassy,,-99.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-13,North,Tripoli,34.44519955,35.86780616,I/NGO,,31.0,Human rights / civic freedoms,Support of Refugees,Palestinian Faction / Organization,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-03-20,North,Tripoli,34.43464768,35.83605028,Midan/Square,,-99.0,Human rights / civic freedoms,Prison conditions / sentencing,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-06,Beirut,Beirut,33.89534131,35.4889033,Bank/Central Bank,,31.0,Economic/Financial,Against Central Bank,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-14,North,Koura,34.29796295,35.83922905,Bank/Central Bank,,3.0,Economic/Financial,Against Central Bank,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-10,Beirut,Beirut,33.89806072,35.50570179,Government building,,-99.0,Politics (local),opposition of local municipality,,Demonstration / protest,,None,None,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-15,North,Koura,34.29779649,35.83935935,Bank/Central Bank,,5.0,Economic/Financial,Against banks/Association of Bankers,,Occupation / sit-in,Demonstration / protest,None,None,Security forces present at event,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-15,North,Koura,34.24351589,35.96123411,Bank/Central Bank,,5.0,Economic/Financial,Against banks/Association of Bankers,,Occupation / sit-in,Demonstration / protest,None,None,Security forces present at event,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-21,North,Tripoli,34.43728622,35.83475859,Bank/Central Bank,,3.0,Economic/Financial,Against banks/Association of Bankers,,Mass attack or mob,,Riot,Minor property damage,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-11,Beirut,Beirut,33.89806072,35.50570179,Government building,,-99.0,Politics (local),opposition of local municipality,,Occupation / sit-in,,None,Minor property damage,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-16,Nabatieh,Hasbaya,33.403395,35.6886254,Government building,,3.0,Social,Electricity,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-11-21,Beirut,Beirut,33.89573872,35.48896097,Bank/Central Bank,,5.0,Economic/Financial,Against Central Bank,Emerging political movement (post-2015),Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-16,North,Koura,34.29964608,35.81426003,Infrastructure,,-99.0,Corruption,Corruption in politics/government,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-02-26,North,Tripoli,34.51099198,35.96960408,Bank/Central Bank,,-99.0,Economic/Financial,Against banks/Association of Bankers,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-20,North,Tripoli,34.4204141,35.816031,School,,-99.0,Thawra 2019,Fall of the regime,CSOs,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-08,South,Sidon,33.58834203,35.38943213,Other,,-99.0,Social,Public Space,,Other,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-20,Mount Lebanon,Chouf,33.64576118,35.4001264,Infrastructure,,31.0,Social,Electricity,,Demonstration / protest,,None,None,Army present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-16,Mount Lebanon,Baabda,33.83405391,35.54073655,Court,,3.0,Human rights / civic freedoms,Release of detainees,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-16,Beirut,Beirut,33.87709889,35.51891091,Court,,-99.0,Human rights / civic freedoms,Release of detainees,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-14,Akkar,Halba,34.54305231,36.07722736,Midan/Square,,31.0,Thawra 2019,Other,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-18,Beirut,Beirut,33.89490917,35.50415763,Main road,,31.0,Thawra 2019,Fall of the regime,,March,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-29,South,Sidon,33.563231,35.378631,Midan/Square,,-99.0,Politics (regional/international),Supporting Palestine,Revolution committee,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-07,Beirut,Beirut,33.89182366,35.47835624,Main road,,-99.0,Thawra 2019,New government formation,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-20,Beirut,Beirut,33.89805241,35.50568777,Government building,,5.0,Thawra 2019,Fall of the regime,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-02-11,Beirut,Beirut,33.89235914,35.50606024,Main road,,301.0,Thawra 2019,Fall of the regime,,Roadblock or blockade,Demonstration / protest,None,None,Injuries inflicted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,,0.0,0,0,0,0.0,1.0,0.0,Lebanon,,,,
2019-12-16,South,Sidon,33.56322952,35.37866169,Midan/Square,,301.0,Thawra 2019,Unspecified,,Demonstration / protest,Occupation / sit-in,None,None,Army present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-11-25,Beirut,Beirut,33.89654277,35.5071725,Martyrs' Square,,-99.0,Thawra 2019,Unspecified,,Occupation / sit-in,,None,None,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-11,Baalbeck-Hermel,Hermel,34.39533203,36.38510637,Government building,,31.0,Thawra 2019,Unspecified,Revolution committee,Demonstration / protest,,None,None,Security forces present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-12,North,Tripoli,34.45109064,35.81072102,House of Politician,,31.0,Politics (local),opposition of local municipality,,Demonstration / protest,,None,None,Army present at event,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-24,North,Tripoli,34.4491578,35.81896588,Police station,,5.0,Human rights / civic freedoms,Release of detainees,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-07,South,Tyre,33.23940114,35.37261988,Midan/Square,,31.0,Thawra 2019,Other,CSOs,Occupation / sit-in,Demonstration / protest,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-16,North,Tripoli,0.0,0.0,House of Politician,,31.0,Politics (local),opposition of local municipality,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2019-12-30,Mount Lebanon,Aley,33.80943788,35.60409403,Bank/Central Bank,,-99.0,Economic/Financial,Against Central Bank,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
2020-01-15,Beirut,Beirut,33.89534131,35.4889033,Bank/Central Bank,,-99.0,Economic/Financial,Against banks/Association of Bankers,,Occupation / sit-in,,None,None,Army present at event,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,,0.0,0,0,0,0.0,0.0,0.0,Lebanon,,,,
