recordnumber,nameofevent,startdate,endate,governorate,district,disengcampas,location,gpslat,gpslong,locationtype,tahrir,ittihadeyya,parliament,rabaa,minofdef,sizeexact,sizeestimate,sizecategory,demandtypeone,demandtypetwo,demandother,target,antiMB,antiMorsi,antiSCAF,Morsifall,milintervene,organizer,orgtype,orgMB,orgNSF,orgTamarod,youth/students,laborers/workers,peasants/farmers,party members,activists/movts,gov workers,business,residents,ultras,salafis,copts,MB,soldiers,police,feloul,secularopp,participantother,tacticprimary,tacticsecondary,campaign,Tamarodcampaign,violence,propertydamage,MBproperty,repression,repressiontype,policerepress,milrepress,beltegeyyarepress,residentsrepress,partyrepress,employerrepress,MBrepress,otherrepress,killed,injured,arrested
2012071177,,7/10/2012,,Minia,,Kesm Mallawi,فى المنيا، قطع نحو ٢٥٠ من العاملين بالوحدة المحلية لمركز ومدينة ملوى، خطوط السكة الحديد، بمزلقان مدينة ملوى,27.732916,30.850059,Infrastructure,0,0,0,0,0,250.0,,100-999 participants,Labor,Contracts,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071181,,7/10/2012,,Asyut,,Kesm Than Assuit,محطة قطارات أسيوط,27.180072,31.188445,Infrastructure,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Passengers,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071156,باطل يا مرسى,7/10/2012,,Cairo,,Madinat Nasr-2,أمام «المنصة» فى مدينة نصر,30.065022,31.314258,Midan,0,0,0,0,0,,3001,"1,000-4,999 participants",Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Demonstration / protest,,Opposing the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071178,,7/10/2012,,Minia,,Markz Al Minya,قرية بنى مهدى، بمركز المنيا، طريق «مصر ــ أسوان» الزراعى,28.033515,30.798261,Main road,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071184,,7/10/2012,,Matruh,,Marsa Matruh,شركة إبيسكو للخدمات البترولية التابعة لشركة عجيبة للبترول، فى مقر عملهم,31.349854,27.238879,Company offices,0,0,0,0,0,170.0,,100-999 participants,Labor,Contracts,,Private company / companies,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071185,,7/10/2012,,Matruh,,Marsa Matruh,مستشفى مطروح العام، داخل غرف الاستقبال بالمستشفى,31.349244,27.241387,Hospital,0,0,0,0,0,104.0,,100-999 participants,Labor,Contracts,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,Hunger strike,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071157,باطل يا مرسى,7/10/2012,,Cairo,,Misr al-Gadida,قصر «الاتحادية»,30.088428,31.318513,Government building,0,1,0,0,0,,3001,"1,000-4,999 participants",Politics (national),Government opposition,,Egyptian government,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Demonstration / protest,,Opposing the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071167,,7/10/2012,,Cairo,,Misr al-Gadida,قصر «الاتحادية»,30.088428,31.318513,Government building,0,1,0,0,0,,31,10-99 participants,Social,Other,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071168,باطل يا مرسى,7/10/2012,7/11/2012,Cairo,,Misr al-Gadida,قصر «الاتحادية»/ أقنع عدد من القيادات الأمنية مجموعة المعارضين بالتوجه إلى الشارع الرئيسى «العروبة»، بعيداً عن مؤيدى «مرسى»,30.085747,31.325128,Government building,0,1,0,0,0,,301,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,حركة ثوار مصر الأحرار/ حركة «أنا آسف يا ريس»، و«الأغلبية الصامتة»,Political movement,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,Demonstration / protest,Mass attack or mob,Opposing the return of the MB parliament,0.0,Brawl or gang violence,None,0,Physical harassment,Rudimentary crowd control,1,0,0,0,0,0,0,1,0,0,0
2012071169,,7/10/2012,,Cairo,,Misr al-Gadida,قصر «الاتحادية»,30.088428,31.318513,Government building,0,1,0,0,0,,31,10-99 participants,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,Mass attack or mob,,0.0,Brawl or gang violence,None,0,Physical harassment,Rudimentary crowd control,1,0,0,0,0,0,0,1,0,0,0
2012071170,باطل يا مرسى,7/10/2012,8/10/2012,Cairo,,Misr al-Gadida,قادمة من مقر الاعتصام بمدينة نصر إلى قصر الرئاسة «الاتحادية» بمصر الجديدة,30.088428,31.318513,Government building,0,1,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,1,أنصار الفريق أحمد شفيق,Political movement,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,Occupation / sit-in,Roadblock or blockade,Opposing the return of the MB parliament,0.0,Riot,None,0,Injuries inflicted,Rudimentary crowd control,0,0,0,0,0,0,1,1,0,5,0
2012071188,,7/10/2012,,Dakhaliyya,,Mit Ghamr,مصنع الغزل والنسيج، بمدينة ميت غمر,30.704254,31.271555,Factory or industrial site,0,0,0,0,0,,301,100-999 participants,Labor,Fired,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071155,مليونية «دعم الرئيس» ,7/10/2012,,Cairo,,Qasr Al-Nile,ميدان التحرير,30.044378,31.235667,Midan,1,0,0,0,0,,30001,"10,000-49,999 participants",Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,Demonstration / protest,Mass attack or mob,Supporting the return of the MB parliament,0.0,Brawl or gang violence,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,0,0,0,0,0,0,0,1,0,0,0
2012071161,مليونية «دعم الرئيس» ,7/10/2012,,Cairo,,Qasr Al-Nile,محكمة القضاء الإدارى/ ميدان التحرير,30.044378,31.235667,Midan,1,0,0,0,0,,301,100-999 participants,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Demonstration / protest,March,Supporting the return of the MB parliament,0.0,Brawl or gang violence,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,1,0,0,0,1,0,0,0,0,0,0
2012071166,,7/10/2012,,Cairo,,Qasr Al-Nile,مسيرة مسائية من أمام القصر الجمهورى بحدائق القبة، إلى التحرير,30.044378,31.235667,Midan,1,0,0,0,0,,31,10-99 participants,Politics (national),Government support,,Egyptian government,0,0,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,March,,Supporting the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071197,مليونية «دعم الرئيس» ,7/10/2012,,Cairo,,Qasr Al-Nile,ميدان التحرير,30.044378,31.235667,Midan,1,0,0,0,0,200.0,,100-999 participants,Politics (national),Party opposition,,Political party or group,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Mass attack or mob,Roadblock or blockade,Supporting the return of the MB parliament,0.0,Brawl or gang violence,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,0,0,0,0,1,0,0,0,0,0,0
2012071198,مليونية «دعم الرئيس» ,7/10/2012,,Cairo,,Qasr Al-Nile,ميدان التحرير,30.044378,31.235667,Midan,1,0,0,0,0,,31,10-99 participants,Politics (national),Party opposition,,Political party or group,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Mass attack or mob,,Supporting the return of the MB parliament,0.0,Brawl or gang violence,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,0,0,0,0,1,0,0,0,0,0,0
2012071199,,7/10/2012,7/31/2012,Cairo,,Qasr Al-Nile,ميدان التحرير,30.044378,31.235667,Midan,1,0,0,0,0,,31,10-99 participants,Politics (national),Government support,,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,,Occupation / sit-in,,Supporting the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071159,,7/10/2012,,Cairo,,Sayyida Zainab,مجلس الشعب,30.039731,31.236701,Government building,0,0,1,0,0,,31,10-99 participants,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,Demonstration / protest,Human chain,Supporting the return of the MB parliament,0.0,Brawl or gang violence,None,0,Physical harassment,Rudimentary crowd control,0,0,0,0,0,0,0,1,0,0,0
2012071160,,7/10/2012,,Cairo,,Sayyida Zainab,مجلس الشعب,30.039731,31.236701,Government building,0,0,1,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,Opposing the return of the MB parliament,0.0,Brawl or gang violence,None,0,Physical harassment,Rudimentary crowd control,0,0,0,0,0,0,1,0,0,0,0
2012071165,,7/10/2012,,Cairo,,Sayyida Zainab,مجلس الشعب,30.039731,31.236701,Government building,0,0,1,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,Boycott,,Opposing the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071175,,7/10/2012,,Menoufiyya,,Shibin al-Kum,فى المنوفية، تظاهر المئات من أعضاء حزب الحرية والعدالة والإخوان بميدان شرف بمدينة شبين الكوم,30.559259,31.009797,Midan,0,0,0,0,0,,301,100-999 participants,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,Demonstration / protest,,Supporting the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071193,,7/10/2012,,KafralSheikh,,Sinbillawin,قطع المئات من أهالى قرية طرانيس العرب لمركز السنبلاوين السكة الحديد مما تسبب فى توقف حركة القطارات على خط (الزقازيق - المنصورة),30.862652,31.510867,Infrastructure,0,0,0,0,0,,301,100-999 participants,Security,Demanding security,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071194,,7/10/2012,,KafralSheikh,,Sinbillawin,قطع طريق السيارات (السنبلاوين - كفر صقر) ووضعوا حجارة بعرض الطريق,30.860405,31.517004,Main road,0,0,0,0,0,,31,10-99 participants,Security,Demanding security,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071183,,7/10/2012,,Fayyum,,Sinuras,مركز شرطة سنورس ، وقفة احتجاجية، أمام الباب الرئيسى للمركز/ نظموا مسيرة إلى مقر النيابة العامة، فى محكمة سنورس,29.407692,30.865668,Police station,0,0,0,0,0,,31,10-99 participants,Labor,Working conditions,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,March,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071200,,7/11/2012,7/12/2012,Alexandria,,,واصل مصابو الثورة بمحافظة الإسكندرية اعتصامهم للمطالبة باستكمال صرف التعويضات,,,Cannot be determined,0,0,0,0,0,,31,10-99 participants,Social,Social welfare program,,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071201,,7/11/2012,,Cairo,,Maadi,وقفة احتجاجية، مساء أمس الأول، أمام مقر نقابة الصحفيين/ توجه المشاركون فى الوقفة إلى السفارة السودانية من خلال مسيرة من أمام نقابة الصحفيين مرت بميدان التحرير، إلى أن وصلت إلى السفارة السودانية، وقرروا الدخول فى اعتصام مفتوح أمام السفارة حتى الإفراج عن «شيماء»,29.954419,31.268452,Embassy,1,0,0,0,0,,31,10-99 participants,Politics (international),Other,,Foreign government,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Journalists,Demonstration / protest,March,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071217,,7/11/2012,7/13/2012,Damietta,,Police Department Port of Damietta,منطقة السنانية فى دمياط، مصنع موبكو للأسمدة/ اعتصام بالمصنع يوم الأربعاء الماضى، احتجاجاً على عدم تنفيذ حكم المحكمة، وتعرضوا للاعتداء من أهالى السنانية وعدد من البلطجية، وكرروا الاعتداء يوم الجمعة الماضى,31.466125,31.775347,Factory or industrial site,0,0,0,0,0,,301,100-999 participants,Labor,Working conditions,,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,Mopco Fertilizers,0.0,Brawl or gang violence,Minor property damage,0,Injuries inflicted,Rudimentary crowd control,0,0,1,1,0,0,0,0,0,14,0
2012071218,,7/11/2012,,Damietta,,Police Department Port of Damietta,منطقة السنانية فى دمياط، مصنع موبكو للأسمدة,31.466125,31.775347,Factory or industrial site,0,0,0,0,0,,31,10-99 participants,Environmental,Pollution,,Private company / companies,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,,Mopco Fertilizers,0.0,Brawl or gang violence,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,1,0,0,0,0,0,0,1,0,0,0
2012071214,,7/12/2012,,Qalyubiyya,,Banha,المعهد العالى للخدمة الاجتماعية، ببنها، داخل المعهد,30.468752,31.179295,University,0,0,0,0,0,,31,10-99 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071203,,7/12/2012,,Cairo,,Bulaq,ماسبيرو,30.053519,31.231033,Government building,0,0,0,0,0,140.0,,100-999 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,Occupation / sit-in,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071202,,7/12/2012,,Cairo,,Zamalik,ملعب مختار التتش,30.045001,31.223551,Infrastructure,0,0,0,0,0,,31,10-99 participants,Human rights / civic freedoms,Repression / police violence,ignoring the Portsaid victims by club management,Union,0,0,0,0,0,ألتراس أهلاوى,Sports group,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Mass attack or mob,Demonstration / protest,,0.0,None,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,1,0,0,0,0,0,0,0,0,0,0
2012071213,,7/13/2012,,Beheira,,Abu Hummus,البحيرة، قطع المئات من أهالى قرية دسونس، مركز أبوحمص، طريق «القاهرة - الإسكندرية» الزراعى,31.082455,30.309883,Main road,0,0,0,0,0,,301,100-999 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,1,0,0,0,0,0,0,0,0,0,0
2012071207,,7/13/2012,,Cairo,,Al Darb al-Ahmar,ساحة الأزهر كل يوم جمعة إلا أنها شهدت، عقب صلاة الجمعة، تظاهر المئات من أصحاب البازارات بخان الخليلى، تطور إلى قطع شارع الأزهر,30.046485,31.262388,Main road,0,0,0,0,0,,301,100-999 participants,Labor,Rights of businessmen,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071212,,7/13/2012,,PortSaid,,Al-Sharq,بورسعيد، وقفة احتجاجية، عقب صلاة الجمعة، أمام مديرية الأمن,31.269626,32.305699,Police station,0,0,0,0,0,,301,100-999 participants,Security,Demanding security,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071210,,7/13/2012,,Minia,Al-Minya City,Kesm Al-minya,فى المنيا، شارك المئات فى مسيرتين بالمدينة,,,Cannot be determined,0,0,0,0,0,,301,100-999 participants,Human rights / civic freedoms,Arrests / detention,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,March,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071211,مليونية الصمود,7/13/2012,,Minia,Al-Minya City,Kesm Al-minya,فى المنيا، شارك المئات فى مسيرتين بالمدينة,,,Cannot be determined,0,0,0,0,0,,301,100-999 participants,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,March,,Supporting the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071205,فاقد الشرعية,7/13/2012,,Cairo,,Madinat Nasr-2,ساحة المنصة بمدينة نصر,30.065022,31.314258,Midan,0,0,0,0,0,3000.0,,"1,000-4,999 participants",Politics (national),Government opposition,,Egyptian government,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Demonstration / protest,Roadblock or blockade,Opposing the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012071209,فاقد الشرعية,7/13/2012,7/23/2012,Cairo,,Misr al-Gadida,أمام بوابة ٢ بقصر العروبة (Itihadiya),30.088428,31.318513,Government building,0,1,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Demonstration / protest,Occupation / sit-in,Opposing the return of the MB parliament,0.0,None,None,0,Security forces or other repressive groups present at event,Rudimentary crowd control,1,0,0,0,0,0,0,0,0,0,0
2012071206,,7/13/2012,,Damietta,,Police Department Port of Damietta,منطقة السنانية فى دمياط، أمس، مصنع موبكو للأسمدة,31.466125,31.775347,Factory or industrial site,0,0,0,0,0,,31,10-99 participants,Environmental,Pollution,,Private company / companies,0,0,0,0,0,مواطنون ضد مصانع الموت,Civil society organization,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,,Mopco Fertilizers,0.0,Brawl or gang violence,Minor property damage,0,Injuries inflicted,Rudimentary crowd control,1,0,0,0,0,0,0,1,0,14,0
2012071204,مليونية الصمود,7/13/2012,,Cairo,,Qasr Al-Nile,ميدان التحرير,30.044378,31.235667,Midan,1,0,0,0,0,,30001,"10,000-49,999 participants",Politics (national),Government support,,Egyptian government,0,0,1,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,Demonstration / protest,,Supporting the return of the MB parliament,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
