 ,Section 1: Basic Information,,,,,,,,,Section 2: Location,,,,,,,,,Section 3: Size,,,,Section 4: Demands,,,,,Section 5: Organizers and Participants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Section 6: Tactics,,,,,Section 7: Repression & Concessions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200907,DFY,2021-12-25,Protest at the Halba municipality against local MPs visit to the municipality,Thawra,2020-03-28,2020-03-28,0,0,0,Akkar,Halba,Halba municipality,34.54250068,36.07874899,Government building,,,,,3,Few (vid),,Thawra 2019,Anti-parliament,Against Halba MPs,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,Army present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2020-03-28,Annahar,محتجّون يحاولون الدخول إلى بلدية حلبا وتعليق التبرعات (فيديو - صور),,https://www.annahar.com/arabic/article/1154365-%D9%85%D8%AD%D8%AA%D8%AC%D9%88%D9%86-%D9%8A%D8%AD%D8%A7%D9%88%D9%84%D9%88%D9%86-%D8%A7%D9%84%D8%AF%D8%AE%D9%88%D9%84-%D8%A5%D9%84%D9%89-%D8%A8%D9%84%D8%AF%D9%8A%D8%A9-%D8%AD%D9%84%D8%A8%D8%A7-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%A7%D9%84%D8%AA%D8%A8%D8%B1%D8%B9%D8%A7%D8%AA,,,,,,,,,,,,,
20200713,DFY,2021-11-04,Protest at the World Bank in Lebanon against the Bisri Dam,Thawra,2020-02-25,2020-02-25,0,0,0,Beirut,Beirut,Downtown Beirut World Bank,33.89993764,35.5055118,Other,,,,,31,Dozens,,Environmental,Other,toadd: Against the Bisri Dam project,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-02-25,The Daily Star,Outpouring of anger against Bisri Dam at World Bank,,http://www.dailystar.com.lb/News/Lebanon-News/2020/Feb-25/501751-outpouring-of-anger-against-bisri-dam-at-world-bank.ashx,,,,,,,,,,,,,
20191594,DFY,2020-11-08,Protest by SSNP and NGOs in Tyre against roadblocking ,CR-SSNP&NGOs against roadblocking,2019-11-26,2019-11-26,0,0,0,South,Tyre,Tyre,33.26969291,35.20400111,Main road,,,,,-99,Unspecified,,Human rights / civic freedoms,Other,Demanding the right to movement,non-political,,SSNP and other NGOS,Secular Political Party,CSOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-26,NNA,وقفة تضامنية للجمعيات في صور: لحفظ أمن الناس,,http://nna-leb.gov.lb/ar/show-news/448773/,,,,,,,,,,,,,
20191698,DFY,2020-12-22,Protest by women in Al Zeitun village,Thawra,2019-12-01,2019-12-01,0,0,0,Baalbeck-Hermel,Hermel,Al Zeitun village,34.06185748,35.6841618,Main road,,,,,31,Tens (pic),,Corruption,Corruption in politics/government,Bring back the stolen money,non-political,"ومحاربة الفساد وإعادة ""الأموال المنهوبة""",Unspecified women group,Feminist or women’s group,CSOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-01,NNA,تواصل التحرك الاحتجاجي في بلدة الزيتون,,http://nna-leb.gov.lb/ar/show-news/449577/,,,,,,,,,,,,,
20191472,DFY,2020-11-01,Protest celebrating independence day in Al Nour square ,Thawra,2019-11-22,2019-11-22,0,0,0,North,Tripoli,Al nour square,34.434834,35.835997,Midan/Square,,,,,3001,حشود كبيرة Thousands (pic),,Social,Cultural,toadd: Independence day celebration,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,,,,,Festival / religious ceremony,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-22,NNA,حشود كبيرة في ساحة النور في طرابلس للمشاركة باحياء عيد الاستقلال,,http://nna-leb.gov.lb/ar/show-news/448267/,,,,,,,,,,,,,
20191597,DFY,2020-11-08,Protest for al Sharhabeel residents in Sidon,Thawra,2019-11-26,2019-11-26,0,0,0,South,Sidon,Sharhabeel,33.58063624,35.39288053,Midan/Square,,,,,31,Tens (pic),,Economic/Financial,Against the deterioration of the economy,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-26,NNA,وقفة لابناء منطقة الشرحبيل تحت شعار لا للجوع ولا لارتفاع سعر الدولار الممنهج,,http://nna-leb.gov.lb/ar/show-news/448865/,,,,,,,,,,,,,
20191065,DFY,2020-10-30,Protest for contractual teachers in Nabatieh,Thawra,2019-11-12,2019-11-12,0,0,0,Nabatieh,Nabatieh,Nabatieh - MoE office,33.39488247,35.48733479,Government building,,,,,-99,Unspecified,,Labor,Job security / promotions,,non-political,,الأساتذة المتعاقدين,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-12,NNA,اعتصام للأساتذة المتعاقدين امام مبنى المنطقة التربوية في النبطية,,http://nna-leb.gov.lb/ar/show-news/446365/,,,,,,,,,,,,,
20190888,DFY,2020-10-25,Protest for LIU students in Aabasiyeh - Tyre,Thawra,2019-11-07,2019-11-07,0,0,0,South,Tyre,LIU - Tyre,33.28326317,35.22916633,University,,,,,-99,Unspecified,,Social,Education,,non-political,,Student group,Student group,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-07,NNA,تجمع للطلاب في العباسية تمهيدا للانتقال الى ساحة العلم في صور,,http://nna-leb.gov.lb/ar/show-news/445419/,,,,,,,,,,,,,
20191395,DFY,2020-10-31,Protest for Syrian Social Relief workers in front of Ministry of Social Affairs,Thawra,2019-11-18,2019-11-18,0,0,0,Beirut,Beirut,MoSocialAffairs,33.87729862,35.51744214,Government building,,,,,3,Few est,,Labor,Wages,Wages,non-political,,العاملون في مشروع الاستجابة للازمة السورية,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-18,NNA,لعاملون في مشروع الاستجابة للازمة السورية ناشدوا مفوضية اللاجئين التدخل لحل مشكلة صرف رواتبهم,,http://nna-leb.gov.lb/ar/show-news/447524/,,,,,,,,,,,,,
20200220,DFY,2021-09-29,Protest held in front of BDL Baalbeck,Thawra,2020-01-15,2020-01-15,0,0,0,Baalbeck-Hermel,Baalbeck ,BDL Baalbek,34.00073177,36.20143496,Bank/Central Bank,,,,,-99,Unspecified,,Economic/Financial,Against Central Bank,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,Security forces present at event,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,2020-01-15,NNA,استمرار الاعتصام أمام فرع مصرف لبنان في بعلبك,,http://nna-leb.gov.lb/ar/show-news/456670/,,,,,,,,,,,,,
20200221,DFY,2021-09-29,Protest held in front of BDL Sidon,Thawra,2020-01-15,2020-01-15,0,0,0,South,Sidon,BDL Sidon,33.55507178,35.37663307,Bank/Central Bank,,,,,31,Tens (pic),,Economic/Financial,Against Central Bank,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,Security forces present at event,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,2020-01-15,NNA,رمي مفرقعات نارية باتجاه مبنى مصرف لبنان في صيدا,,http://nna-leb.gov.lb/ar/show-news/456832/,,NNA,اعتصام امام مصرف لبنان في صيدا رفضا للسياسات المالية,2020-01-15,,http://nna-leb.gov.lb/ar/show-news/456822/,,,,,,,
20190280,DFY,2020-05-30,Protest in Aaqabeh,Thawra,2019-10-21,2019-10-21,0,0,15:00,North,Zgharta,Aaqabeh,34.4307265,35.8905873,Main road,,,,,31,Tens (pic),,Thawra 2019,Other,toadd: Solidarity with the protestors,politics (other),,الحراك الشعبي في زغرتا,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Roadblock or blockade,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-10-21,NNA,بدء توافد المتظاهرين الى العقبة زغرتا وقطع طريق مرياطة,,http://nna-leb.gov.lb/ar/show-news/441823/,,,,,,,,,,,,,
20191362,DFY,2020-10-31,Protest in Aarsal,Thawra,2019-11-17,2019-11-17,0,0,0,Baalbeck-Hermel,Baalbeck ,Aarsal,34.18186757,36.42048268,Midan/Square,,,,,301,Hundreds (vid),,Thawra 2019,Unspecified,toadd: Unspecified,Unspecified support of revolution,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-17,Akhbar Assaha,من أجواء الثورة في #عرسال,,https://www.facebook.com/akhbaralsaha/posts/2514829075458555,,,,,,,,,,,,,
20190506,NEK,2020-06-04,Protest in Abde Akar,Thawra,2019-10-26,2019-10-26,0,0,0,Akkar,Other,Abdeh Square,34.510737,35.969537,Midan/Square,,,,,-99,Unspecified,,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Occupation / sit-in,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10/26/2019,Annahar,"ساحتا الاعتصام في العبدة وحلبا تواصلان الحراك و""كلّن يعني كلّن""",,https://www.annahar.com/article/1057041-ساحتا-الاعتصام-في-العبدة-وحلبا-تواصلان-الحراك-وكلن-يعني-كلن,,,,,,,,,,,,,
20190226,DFY,2020-05-26,Protest in Abdeh Square,Thawra,2019-10-20,2019-10-20,0,0,0,Akkar,Other,Abdeh Square,34.510737,35.969537,Midan/Square,,,,,301,المئات,,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Occupation / sit-in,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-10-20,Annahar,الآلاف لبّوا الدعوة العكارية... توحّد حول العلم اللبناني,,https://www.annahar.com/article/1053357-%D8%A7%D9%84%D8%A2%D9%84%D8%A7%D9%81-%D9%84%D8%A8%D9%88%D8%A7-%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D8%A9-%D8%A7%D9%84%D8%B9%D9%83%D8%A7%D8%B1%D9%8A%D8%A9-%D8%AA%D9%88%D8%AD%D8%AF-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A,,,,,,,,,,,,,
20191855,DFY,2020-12-24,Protest in AbdelHamid Karame square against socioeconomic conditions,Thawra,2019-12-05,2019-12-05,0,0,0,North,Tripoli,Abdel Hamid Karameh Square,34.43460453,35.83614387,Midan/Square,,,,,301,Hundreds (pic),,Economic/Financial,Against the deterioration of the economy,Against syrian workforce,non-political,,الطهاة Chefs,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Laid off workers/Random protestors,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-05,NNA,استمرار الاعتصام في ساحة عبد الحميد كرامي رغم الطقس البارد,,http://nna-leb.gov.lb/ar/show-news/450382/,,NNA,مسيرة لطهاة طرابلس جابت شوارع المدينة,2019-12-05,,http://nna-leb.gov.lb/ar/show-news/450381/,,,,,,,
20190566,NEK,2020-06-10,Protest in Achrafiye,Thawra,2019-10-27,2019-10-27,0,0,0,Beirut,Beirut,Ashrafiyeh,33.887259,35.520801,Sassin Square,,,,,3,Few (pic),,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10/27/2019,Daily Star,Protesters block key Beirut bridge,,https://www.dailystar.com.lb/News/Lebanon-News/2019/Oct-27/494391-main-highways-still-blocked-on-11th-day-of-lebanon-uprising.ashx,,,,,,,,,,,,,
20200586,DFY,2021-11-04,Protest in Ain el Helwe refugee camp against the deal of the century,Thawra,2020-02-06,2020-02-06,0,0,0,South,Sidon,Ain el Helwe camp,33.53420245,35.37702362,Refugee Camp,,,,,3001,آلاف,,Politics (regional/international),Supporting Palestine,,politics (other),,هيئة العمل الفلسطيني المشترك واللجان الشعبية الفلسطينية في منطقة صيدا,Palestinian Faction / Organization,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-02-06,NNA,تظاهرة طالبية من مدارس الأونروا في عين الحلوة رفضا لصفقة القرن,,http://nna-leb.gov.lb/ar/show-news/460722/,,,,,,,,,,,,,
20200622,DFY,2021-11-04,Protest in Ain el Helwe refugee camp against the deal of the century,Thawra,2020-02-12,2020-02-12,0,0,0,South,Sidon,Ain el Helwe refugee camp,33.53379522,35.37758496,Refugee Camp,,,,,-99,Unspecified,,Politics (regional/international),Supporting Palestine,,politics (other),,الجبهة الديمقراطية,Palestinian Faction / Organization,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-02-12,NNA,اعتصام للجبهة الديمقراطية في عين الحلوة رفضا لصفقة القرن,,http://nna-leb.gov.lb/ar/show-news/461728/,,,,,,,,,,,,,
20191775,DFY,2020-12-22,Protest in Akkar Complex for Care and Development ,International Day of People with Disabilities,2019-12-03,2019-12-03,0,0,0,Akkar,Other,Dar Al Aytam Al Islamiya - Akkar Complex for Care and Development  ,34.47149783,35.99461951,I/NGO,,,,,31,tens (pic),,Social,Social welfare program,,non-political,,Dar Al Aytam Al Islamiya - Akkar Complex for Care and Development,NGOs ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-03,NNA,اعتصام في مجمع عكار للرعاية والتنمية: ما حدا أحسن من حدا,,http://nna-leb.gov.lb/ar/show-news/449907/,,,,,,,,,,,,,
20190925,DFY,2020-10-25,Protest in al Aabdeh in front of EDL,Thawra,2019-11-07,2019-11-07,0,0,0,Akkar,Other,EDL - Aabdeh,34.512614,35.96301444,Infrastructure,,,,,3,few (est),,Corruption,Corruption in politics/government,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-07,NNA,ناشطو الحراك الشعبي اعتصموا في ساحة العبدة,,http://nna-leb.gov.lb/ar/show-news/445535/,,,,,,,,,,,,,
20191447,DFY,2020-11-01,Protest in al Aabdeh square,Thawra,2019-11-21,2019-11-21,0,0,0,Akkar,Other,Al Aabdeh square - Akkar,34.510737,35.969537,Midan/Square,,,,,-99,Unspecified,,Thawra 2019,Other,toadd: Solidarity with the protestors,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-21,NNA,اعتصام في ساحة العبدة ومأدبة محبة,,http://nna-leb.gov.lb/ar/show-news/448104/,,,,,,,,,,,,,
20191003,DFY,2020-10-25,Protest in Al Aalam Square - Tyre,Thawra,2019-11-09,2019-11-09,0,0,0,South,Tyre,Flag square - Tyre,33.272355,35.203465,Midan/Square,,,,,3,Few (pic),,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,Army present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2019-11-09,NNA,ارتفاع عدد المشاركين في الإعتصام الإحتجاجي في ساحة العلم في صور,,http://nna-leb.gov.lb/ar/show-news/445958/,,,,,,,,,,,,,
20191500,DFY,2020-11-01,Protest in Al Aalam Square Tyre against USA intervention,Thawra,2019-11-23,2019-11-23,0,0,0,South,Tyre,Flag square Tyre,33.272355,35.203465,Midan/Square,,,,,-99,Unspecified,,Politics (regional/international),Other,Against foreign intervention,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-23,NNA,وقفة في ساحة العلم: رفضا للتدخل الأميركي في لبنان,,http://nna-leb.gov.lb/ar/show-news/448336/,,,,,,,,,,,,,
20190750,DFY,2020-10-18,Protest in Al Ain village,Thawra,2019-11-03,2019-11-03,0,0,0,Baalbeck-Hermel,Baalbeck ,Al Ain village,34.23032339,36.37178839,Midan/Square,,,,,31,Tens (est.),,Corruption,Corruption in politics/government,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-03,Annahar,تظاهرات في بعلبك كسائر المناطق... رفع الأعلام اللبنانية وتوزيع ورود,,https://www.annahar.com/arabic/article/1061454-%D8%AA%D8%B8%D8%A7%D9%87%D8%B1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A8%D8%B9%D9%84%D8%A8%D9%83-%D9%83%D8%B3%D8%A7%D8%A6%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D8%A7%D9%85-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D9%88%D8%B1%D9%88%D8%AF,,,,,,,,,,,,,
20190552,NEK,2020-06-10,Protest in Al Beddaoui,Thawra,2019-10-27,2019-10-27,0,0,0,North,Miniyeh-Danniyeh,Tripoli-Minieh road,34.453029,35.865472,Main road,,,,,3,Few (pic),,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10/27/2019,NNA,نصب خيم وسط أوتوستراد البداوي,,http://nna-leb.gov.lb/ar/show-news/443381/,,,,,,,,,,,,,
20190765,DFY,2020-10-18,Protest in Al Fakeha,Thawra,2019-11-04,2019-11-04,0,0,0,Baalbeck-Hermel,Baalbeck ,Al Fakeha,34.24529479,36.40620585,Midan/Square,,,,,3,Few (est),,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-04,Akhbar Assaha,من #الفاكهة الشعب يريد إسقاط النظام,,https://www.facebook.com/akhbaralsaha/posts/2501991336742329,,,,,,,,,,,,,
20190449,NEK,2020-05-27,Protest in Al Fakiha,Thawra,2019-10-25,2019-10-25,0,0,12:00,Baalbeck-Hermel,Baalbeck ,Al Fakiha town,34.244665,36.404586,Midan/Square,,,,,-99,Small crowd,,Thawra 2019,Fall of the regime,Against Nasrallah and Hezballah,Fall of goverment/regime,"All means all, Nasrallah is one of them",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,Riot,Minor property damage,Physical harassment,0,0,0,1,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,2019-10-25,Middle East Eye,Clashes break out on ninth day of protests in Lebanon,,https://www.middleeasteye.net/news/clashes-break-out-ninth-day-protests-lebanon,,,,,,,,,,,,,
20191363,DFY,2020-10-31,Protest in Al Fekha square,Thawra,2019-11-17,2019-11-17,0,0,0,Baalbeck-Hermel,Baalbeck ,Fakiha square,34.244665,36.404586,Midan/Square,,,,,3,few (vid),,Thawra 2019,Unspecified,toadd: Unspecified,Unspecified support of revolution,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-17,Akhbar Assaha,دبكة الثوار بساحة #الفاكهة,,https://www.facebook.com/akhbaralsaha/posts/2514818058792990,,,,,,,,,,,,,
