recordnumber,coderinitials,datecoded,narrative,nameofevent,startdate,endate,ongoing,governorate,district,location,gpslatend,gpslongend,locationtypeend,gpslatstart,gpslongstart,locationtypestart,sizeexact,sizeestimate,sizetext,endsize,demandtypeone,demandtypetwo,demandother,govresign,antiUS,antiIran,antiSoleimani,proUS,proIran,proSoleimani,slogans,organizer,orgtypefirst,orgtypesecond,youth/students,laborers/workers,unions/syndicates,peasants/farmers,party members,activists/movts,gov workers,business,residents,islamists,kurds,christians,tribes,soldiers,police,NGOs/CSOs,womensgroups,refugees,participantother,sector,industryfirst,industrysecond,tacticprimary,tacticsecondary,campaign,violence,propertydamage,repression,teargas,rubberbullets,shootinginair,liveammo,sticks,surround,dogs,cleararea,policerepress,milrepress,beltegeyyarepress,militiarepress,partyrepress,employerrepress,ISISrepress,otherrepress,killed,injured,arrested,response,responsetext,sourcename1,articletitle1,articledate1,pagenum1,URL1,DB1,sourcename2,articletitle2,articledate2,pagenum2,URL2,DB2,sourcename3,articletitle3,articledate3,pagenum3,URL3,DB3,counts
201910673,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Adhamiya,مدارس البنوك,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/osxlpyugoldv7it/20194673.1.pdf?dl=0,,,,,,,,,,,,,1
201910674,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Adhamiya,مدارس حي الشعب,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/qsedm99uvztdgrd/20194674.1.pdf?dl=0,,,,,,,,,,,,,1
201910675,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Adhamiya,مدارس بوب الشام,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/heqvmsw8wfg3poz/20194675.1.pdf?dl=0,,,,,,,,,,,,,1
201910676,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Al Sadr,مدارس مدينة الصدر,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/q4ajqj0dzqc1031/20194676.1.pdf?dl=0,,,,,,,,,,,,,1
201910677,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Al Sadr,مدارس منطقة جميلة ,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/kvmmn3cxabzxdnc/20194677.1.pdf?dl=0,,,,,,,,,,,,,1
201910678,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Al Resafa,مدارس منطقة زيونة  ,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/q55iwdwcoa5maji/20194678.1.pdf?dl=0,,,,,,,,,,,,,1
201910679,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Al Resafa,مدارس شارع فلسطين  ,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/61xxqdkt7xgsywg/20194679.1.pdf?dl=0,,,,,,,,,,,,,1
201910680,ND,2020-06-26,"شهدت مدارس بغداد وقفات احتجاجية طلابية رافضة للتسويف الحكومي لمطالب انتفاضة تشرين , الطلبة المحتجين رفضوا دخول المدراس واقاموا وقفاتهم امام ابوابها",,2019-11-17,,0,Baghdad,Al Resafa,مدارس المشتل   ,,,School,,,,,-99,,,Politics (national),Government resign,Arrests / detention,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/ci0be8dab4ti0ug/20194680.1.pdf?dl=0,,,,,,,,,,,,,1
201910681,ND,2020-06-26,"شهدت جامعة المثنى  عن الدوام، اضرابا كبيرا في جميع كلياتها وخرجوا في تظاهرة كبيرة صوب ميدان الغدير , بمشاركة نقابة الصحفيين",,2019-11-17,,0,Muthanna,,من جامعة المثنى الى ساحة الغدير,31.310535,45.282823,Midan,31.337132,45.290763,University,,301,المئات ,,Politics (national),Government resign,"Repression / police violence , Corruption ",1,0,0,0,0,0,0,هاك اسمع جوهر كلامي .. رايد وطن ما بيه حرامي,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Semi-public/mixed,"Media (TV, newspapers, radio)",,Strike,Demonstration / protest,,None,None,Physical harassment,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/7uwscky7cuj7ksd/20194681.1.pdf?dl=0,MD,اضراب عام في العراق دعما لمطالب المتظاهرين,2019-11-18,1,https://almadapaper.net/file/archiveto2615//4636/43931.pdf,https://www.dropbox.com/s/ffnkt9t1ye1f6b1/20194681.2.pdf?dl=0,ACLED,"hundreds including students, and the journalists union took part in protests in As-Samawah in al-Muthana province in support of the protests",2019-11-17,0,,,1
201910682,ND,2020-06-26, طلبة جامعة القادسية وطلبة المدارس الثانوية، أضربوا عن ‏الدوام، وتوافدوا الى ساحة الساعة، وسط مدينة الديوانية حيث التظاهرات.,,2019-11-17,,0,Qadissiya,,من جامعة القادسية الى ساحة الساعة,31.986423,44.911077,Midan,32.008784,44.908676,University,,3001,آلاف,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/jiwi8r103po3i8b/20194682.1.pdf?dl=0,,,,,,,,,,,,,1
201910683,ND,2020-06-26,طلبة جامعة ذي قار وطلبة المدارس الثانوية، توافدوا الى ساحة الحبوبي للتظاهر,,2019-11-17,,0,ThiQar,,من الجامعات والمدارس الى ساحة الحبوبي,31.045805,46.253171,Midan,,,University,,301,مئات,,Politics (national),Government resign,Repression / police violence,1,0,0,0,0,0,0,لو مو عبوة وقناصات ‏اليوم اطلع واتظاهر,,,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,Public,Civil servants / bureaucracy,,March,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/wpb4uacqpy9rvf6/20194683.1.pdf?dl=0,,,,,,,,,,,,,1
201910684,ND,2020-06-26, واصل طلبة المدراس والجامعات في كربلاء، تجمعهم تحت جسر الضريبة والتوجه الى فلكة التربية,,2019-11-17,,0,Kerbala,,من جسر الضريبة الى ساحة التربية,32.606261,44.026392,Midan,32.602275,44.018775,Main road,,-99,,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/c50xs5s5lxaq48o/20194684.1.pdf?dl=0,,,,,,,,,,,,,1
201910685,ND,2020-06-26,أكثر من 20 مدرسة اضربت عن الدوام فيما تجمع الطلبة وشكلوا مسيرات حاشدة تتجه صوب ساحة الصدرين.,,2019-11-17,,0,Najaf,Najaf,من الجامعات والمدارس الى ساحة الصدرين,32.009456,44.352963,Midan,,,School,,-99,,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,March,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/7f0m7c89dd0k270/20194685.1.pdf?dl=0,,,,,,,,,,,,,1
201910686,ND,2020-06-26,وشهدت محافظة ديالى تظاهرات طلابية كبيرة جابت شوارع مدينة بعقوبة متوجهة نحو مبنى المحافظة,,2019-11-17,,0,Diyala,,مجلس المحافظة,33.745262,44.639983,Government building,,,,,301,مئات,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,March,,None,None,Security forces or other repressive groups present at event,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلبة العراق ينظمون مسريات احتجاجية كبرى ويؤكدون استمرار الاضراب,2019-11-18,1,https://tareeqashaab.com/images/TariqPDF/2019/11/18.pdf,https://www.dropbox.com/s/8vk7jl9lu2npyx1/20194686.1.pdf?dl=0,,,,,,,,,,,,,1
201910716,ND,2020-06-29,اعلن اصحاب المحال والمرافق التجارية اضرابهم عن العمل في المدينة القديمة,,2019-11-17,2019-11-24,1,Kerbala,,المدينة القديمة,32.614544,44.031939,Market,,,,,-99,,,Politics (national),Government resign,Repression / police violence,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,Private,Retail workers,,Strike,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة الشعبية تتواصل بقوة وتشدد على اقالة الحكومة,2019-11-20,1,https://tareeqashaab.com/images/TariqPDF/2019/11/20.pdf,https://www.dropbox.com/s/f5mvw7fswwmdeeh/20194716.1.pdf?dl=0,,,,,,,,,,,,,1
201910722,ND,2020-06-29,"اعلن اصحاب المحال والمرافق التجارية اضرابهم لليوم الثالث على التوالي في النجف , وتظاهروا باتجاه ساحة الصدرين",,2019-11-17,2019-12-22,1,Najaf,,ساحة الصدرين,32.008701,44.35365,Midan,,,,,-99,,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Private,Retail workers,,Strike,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة الشعبية تتواصل بقوة وتشدد على اقالة الحكومة,2019-11-20,1,https://tareeqashaab.com/images/TariqPDF/2019/11/20.pdf,https://www.dropbox.com/s/m5f4tecgfey9s9m/20194722.1.pdf?dl=0,,,,,,,,,,,,,1
201910759,ND,2020-07-15,تجمع آلاف الطلاب في ساحة الفردوس  للمطالبة باستقالة الحكومة وحل البرلمان,,2019-11-17,,0,Baghdad,,ساحة الفردوس,33.314474,44.420478,Midan,,,,,3001,الالاف,,Politics (national),Government resign,Anti-parliament,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,MD,اضراب عام في العراق دعما لمطالب المتظاهرين,2019-11-18,1,https://almadapaper.net/file/archiveto2615//4636/43931.pdf,https://www.dropbox.com/s/6enly5q02mlmonx/20194759.1.pdf?dl=0,,,,,,,,,,,,,1
201910760,ND,2020-07-15,في البصرة ، شهدت ساحة فلكة البحرية والعشار وشط العرب والزبير والشارع الرئيس المؤدي الى أم قصر تظاهرات واسعة,,2019-11-17,,0,Basrah,,العشار,30.518562,47.832895,Main road,,,,,-99,,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,MD,اضراب عام في العراق دعما لمطالب المتظاهرين,2019-11-18,1,https://almadapaper.net/file/archiveto2615//4636/43931.pdf,https://www.dropbox.com/s/x2grhvsn7rwpyy3/20194760.1.pdf?dl=0,,,,,,,,,,,,,1
201910761,ND,2020-07-15,في البصرة ، شهدت ساحة فلكة البحرية والعشار وشط العرب والزبير والشارع الرئيس المؤدي الى أم قصر تظاهرات واسعة,,2019-11-17,,0,Basrah,Shatt Al-Arab,شط العرب,,,Cannot be determined,,,,,-99,,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,MD,اضراب عام في العراق دعما لمطالب المتظاهرين,2019-11-18,1,https://almadapaper.net/file/archiveto2615//4636/43931.pdf,https://www.dropbox.com/s/q66lq2anugbo3id/20194761.1.pdf?dl=0,,,,,,,,,,,,,1
201910762,ND,2020-07-15,في البصرة ، شهدت ساحة فلكة البحرية والعشار وشط العرب والزبير والشارع الرئيس المؤدي الى أم قصر تظاهرات واسعة,,2019-11-17,,0,Basrah,Al-Zubair,الزبير,,,Cannot be determined,,,,,-99,,,Politics (national),Government resign,,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,Security forces or other repressive groups present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,MD,اضراب عام في العراق دعما لمطالب المتظاهرين,2019-11-18,1,https://almadapaper.net/file/archiveto2615//4636/43931.pdf,https://www.dropbox.com/s/yutd01oaymq8ty2/20194762.1.pdf?dl=0,ACLED,youth gathered in al-Zubair for a protest in support of ongoing protests,2019-11-17,0,,,,,,,,,1
